39	17	both	0.5036740123249784
2	15	neither	0.711388813247651
44	10	neither	0.5436087364551366
69	14	both	0.40954079664682835
62	17	both	0.3701594813609977
22	8	neither	0.6594600578427545
43	9	cluster	0.5636501132043836
26	10	both	0.6401256618450625
61	2	neither	0.7019684548473323
1	5	cluster	0.7385636327405577
30	14	both	0.5769354357504841
27	6	both	0.6899570077414631
37	17	neither	0.44682306725274484
35	7	neither	0.6425024996457452
53	17	cluster	0.2997499468106791
30	12	neither	0.5821701000447573
36	15	cluster	0.4830684401142223
27	11	cluster	0.5906694988449486
47	2	neither	0.7211716769852278
34	17	cluster	0.45653115470838923
55	13	both	0.5056631536938625
65	10	both	0.5248536895168784
27	16	cluster	0.5163440305862261
22	15	cluster	0.5781353495272109
1	13	both	0.7357089797051801
64	11	both	0.5018260300601126
5	6	neither	0.7284122128860364
1	3	both	0.7335831429492868
56	8	cluster	0.5338657123699526
58	18	neither	0.2651689025003635
15	11	both	0.6563657729217134
12	7	cluster	0.7018861765052998
49	9	cluster	0.523130958032438
18	3	both	0.7166600834482947
59	19	both	0.397374876357409
40	18	neither	0.4135591050934481
14	12	both	0.6522793832367649
10	15	both	0.6314392841395849
4	13	neither	0.6940701985428149
3	5	both	0.7362855263785076
51	19	cluster	0.28576463039968536
59	5	neither	0.6245244748229029
16	10	cluster	0.6528765436435967
50	18	cluster	0.3131531731620441
42	18	neither	0.396866674431493
51	17	cluster	0.31623889088213825
37	14	neither	0.49636910830976955
32	12	neither	0.5652103094879141
28	14	cluster	0.5428624048334258
0	16	both	0.7272148760475547
33	16	both	0.5409746636899041
2	8	neither	0.7234719140495195
20	7	neither	0.6866878854554376
57	4	both	0.6906991724336383
25	18	cluster	0.50833934245055
0	17	cluster	0.7272148760475547
50	19	neither	0.31363795921225085
55	7	both	0.6347445164065807
49	11	cluster	0.48116190362364947
24	5	cluster	0.7033811645935961
4	5	both	0.7317329309775872
31	8	neither	0.6404172704117432
8	17	neither	0.6331254564856467
17	16	cluster	0.5879907891751829
65	4	neither	0.6290231269126997
13	19	both	0.593005967640373
45	3	both	0.7188750251253163
10	14	both	0.6554720923969267
66	7	neither	0.5406633716866945
66	2	cluster	0.6953246612301351
45	11	cluster	0.5002343091130667
9	17	both	0.6315144266632934
12	8	cluster	0.6955478047100805
58	17	neither	0.28354684979746736
65	7	neither	0.5496990102138034
59	2	both	0.7341887894500093
47	19	cluster	0.3271499044503262
6	8	cluster	0.7149389005409617
2	19	both	0.7180449335082161
57	5	both	0.6781614545453019
22	6	both	0.6939444331554616
24	14	both	0.5987225234564606
52	3	both	0.7175124279902253
56	18	both	0.39521413845171055
56	17	neither	0.3017562465037534
33	3	both	0.7255549633462337
2	3	neither	0.7396475217090466
52	7	both	0.6375532698087384
46	17	neither	0.3839203302427636
45	19	neither	0.36080614828470214
0	14	neither	0.7272148760475547
53	9	cluster	0.5172232520509962
57	14	both	0.47974365961324883
21	3	both	0.717069399566663
4	7	both	0.7280607859975337
42	14	both	0.5252861608781739
35	9	both	0.6366593617876762
47	8	neither	0.5775199860337299
27	14	both	0.575031310469454
5	3	neither	0.7434480804463769
55	5	both	0.6829574890153668
58	3	cluster	0.6671183613283428
24	12	neither	0.6020882588128649
47	15	both	0.5016442240030202
29	19	both	0.5206995513195781
65	18	cluster	0.19495632785754102
27	8	cluster	0.631749750529118
45	16	cluster	0.39863385289270553
50	13	cluster	0.42473347865153604
14	7	both	0.6930290230879989
36	3	neither	0.7092560523839931
64	5	cluster	0.6102946073866498
44	17	cluster	0.3834961977715504
56	3	cluster	0.6693225264265716
39	7	neither	0.6260639313119974
59	4	cluster	0.6329219483572074
65	12	both	0.47850641585282283
37	17	both	0.5100247667508542
64	10	neither	0.45159775035966737
9	12	neither	0.6707440208746744
23	11	both	0.6348068622851072
2	19	cluster	0.7066796355689464
57	16	neither	0.3210454808557743
63	18	neither	0.22563058425001742
25	4	cluster	0.7061841363832546
36	13	cluster	0.5256058145018405
28	16	cluster	0.5304587241580346
67	15	both	0.40970200989935407
30	18	cluster	0.47265522431384255
41	4	both	0.7074718143562508
29	13	both	0.5964821391691008
67	7	neither	0.5423670543526851
59	4	neither	0.6418198186789026
17	11	cluster	0.639798897352567
7	4	both	0.7323356288779462
28	17	neither	0.5083990284901448
37	2	both	0.7397074445750517
26	16	neither	0.5445745217748355
56	16	neither	0.3284582624197065
63	11	cluster	0.40076614066013105
23	12	cluster	0.5923670600962095
60	5	cluster	0.6214993070510167
7	3	cluster	0.7398303238249265
36	9	neither	0.5966402221437042
8	18	cluster	0.6392639143121747
29	12	neither	0.5761370081348354
50	17	neither	0.34951302527162575
59	12	neither	0.41414876557303676
33	3	neither	0.7125664074267457
41	15	neither	0.4507428102962514
17	13	both	0.6293252419978869
15	15	neither	0.6020189109500859
5	9	neither	0.7114302942643757
4	18	neither	0.675025929796382
21	18	both	0.5645179675352352
14	6	both	0.6963353620736566
67	13	neither	0.3293666368848699
44	12	both	0.5552631554303141
32	7	cluster	0.6450721376470293
18	5	both	0.7091989648508888
32	8	both	0.6596458165412008
1	2	both	0.7295069870085505
9	3	cluster	0.7336244610942698
21	6	neither	0.6892912465432118
12	8	neither	0.6963242049878754
45	14	both	0.5193453123938487
7	10	both	0.6910441610373473
51	8	both	0.6151158753495097
0	5	both	0.7272148760475547
69	16	neither	0.24939147316734397
36	2	both	0.7387491632344447
18	4	cluster	0.7148622285717536
53	12	neither	0.453242532734031
9	8	cluster	0.7030797038624736
22	2	neither	0.7360833508286768
4	6	cluster	0.7351901963802145
69	6	cluster	0.5588744421716249
40	10	both	0.6038782738520192
50	8	cluster	0.5556868974120611
31	10	both	0.6286981379456639
24	2	cluster	0.7394931175838659
13	14	both	0.6352631599129437
25	19	cluster	0.5139807057767584
22	17	cluster	0.5543626368916383
17	6	neither	0.6975899592144169
20	6	neither	0.6923550122637874
9	15	cluster	0.647554084412681
8	9	both	0.6992449438915721
47	4	neither	0.6698496242424421
41	12	both	0.5757429285906601
29	6	both	0.6899538327921497
37	9	both	0.6281297521309455
13	9	cluster	0.6812608957621196
7	18	neither	0.6397563127794232
2	2	both	0.7341908210109744
60	4	cluster	0.6313740274180863
42	18	both	0.4754521967029462
34	3	cluster	0.7081940861240438
12	12	both	0.655057241747268
67	18	neither	0.20461113498295772
40	19	cluster	0.3855123929241155
18	7	neither	0.6855454370697764
59	11	both	0.5235355136814649
53	18	both	0.414002649547436
67	16	both	0.40490885977957924
30	3	neither	0.7176921774349055
15	8	both	0.6827474730760799
26	19	cluster	0.49170710637325943
68	5	neither	0.5911248308426016
48	4	cluster	0.6612080826539788
42	18	cluster	0.38119924042707687
4	18	cluster	0.6734904151280053
11	4	cluster	0.7238008905976264
48	16	both	0.47256360371733896
33	9	cluster	0.601077018850255
54	2	neither	0.7100701395219187
16	13	cluster	0.622884871309035
16	2	both	0.7353439754348433
62	10	neither	0.4644996944399531
38	16	both	0.5203888262913808
67	11	both	0.5027416232807542
31	19	both	0.5204588152181365
0	9	both	0.7272148760475547
38	10	cluster	0.5666231828326217
12	11	cluster	0.6575877551172439
11	8	neither	0.6974941714683859
7	7	both	0.7142280393813939
44	3	neither	0.6976720018372037
37	15	cluster	0.47494825535655727
69	5	cluster	0.5917562677165539
21	4	cluster	0.7098253216488243
42	6	neither	0.6403464107461513
46	8	cluster	0.5730354542342333
25	10	both	0.6432245806115136
49	17	neither	0.35426557477514026
27	12	both	0.6140317079390892
2	8	both	0.7317831319310991
50	16	both	0.45913107686769644
14	9	neither	0.6731598711724827
38	6	both	0.6821630648334579
46	5	neither	0.6582488643810711
30	13	neither	0.5550597190090886
6	18	both	0.6565470283167363
47	5	cluster	0.6507940654600349
5	18	cluster	0.6733663581212305
39	2	cluster	0.7303407631433065
44	13	cluster	0.47682619385923025
32	11	both	0.6126450034771648
4	19	both	0.6783296764668808
40	12	neither	0.5228778959057128
35	18	neither	0.44333438251419705
42	15	cluster	0.4345306773627247
10	6	both	0.7080128640231204
7	2	both	0.738241403959865
51	18	both	0.42484825489645534
24	5	both	0.7055905931950919
56	11	neither	0.4706130467278736
18	15	neither	0.5939578640197336
30	15	cluster	0.5219050012396229
51	14	both	0.490459344988677
69	19	neither	0.15138659257177148
3	7	both	0.7294371614303705
18	17	both	0.5921853610844448
44	15	both	0.5007076959798061
35	17	neither	0.4622904483181896
37	3	cluster	0.7028924379470236
41	17	cluster	0.4126113889032349
50	13	both	0.525645586187326
27	8	neither	0.6496999236769802
11	13	both	0.6574441070786463
0	3	cluster	0.7272148760475547
0	12	cluster	0.7272148760475547
67	2	neither	0.6933780157005136
22	3	both	0.7172781859058625
6	12	both	0.6885883449616735
41	17	both	0.48905994753968624
52	6	cluster	0.6073966723431532
0	18	both	0.7272148760475547
18	16	cluster	0.579540071255277
58	13	cluster	0.382525603854576
53	10	neither	0.4987317616436745
36	9	cluster	0.5864402910004237
42	3	both	0.7226628834573295
27	3	neither	0.7204883963199272
65	5	cluster	0.6039995417241026
68	15	neither	0.2603165798255251
45	6	neither	0.6305107928385375
47	18	cluster	0.34909340468329836
8	2	both	0.7372542075982033
53	16	both	0.4431923829574311
57	12	neither	0.4319702983614139
63	9	neither	0.49324873647061496
9	5	both	0.7206675423559863
13	2	both	0.735129226910306
51	11	both	0.555174566051302
12	6	neither	0.7081820633559612
67	4	neither	0.6237359199882019
28	10	cluster	0.6100641470766374
23	6	neither	0.6891674877431013
52	8	cluster	0.5509962911781051
13	5	both	0.7124188279908393
11	15	both	0.6302704913649373
28	5	cluster	0.6931983995913119
41	2	neither	0.7275489001695153
66	4	neither	0.6263178313368972
56	7	cluster	0.562966595076827
44	5	both	0.6931101575178474
22	11	neither	0.6255969661503403
52	9	both	0.5912877604120096
1	16	both	0.7328847840204833
0	2	both	0.7272148760475547
40	5	neither	0.6752021784296308
18	4	neither	0.7177955432616522
24	12	both	0.6205420725665294
26	4	cluster	0.7053363884633591
33	9	neither	0.6125240125881299
8	17	both	0.6348676638109279
21	6	both	0.6969088493563591
68	12	neither	0.37342093644884616
62	13	cluster	0.34579319186044105
47	5	both	0.6887003245819567
66	16	both	0.40830253463426996
65	14	neither	0.32340321172293346
8	2	cluster	0.7445512579171124
46	6	cluster	0.6201903753250771
41	11	both	0.5890945659269293
48	16	neither	0.39199261549103603
44	8	both	0.6342027995788987
62	3	neither	0.6658664428786406
31	10	cluster	0.5968136535575775
44	14	both	0.5192037830953581
69	17	cluster	0.19469890878500093
18	8	neither	0.6719944074828951
42	3	cluster	0.6957699032092863
27	10	both	0.6375960958198574
34	18	both	0.507909687256818
46	6	neither	0.6245615590295415
17	18	neither	0.5709104237458191
38	15	both	0.5285393155979756
28	12	both	0.6067149364620471
45	4	both	0.7031007279282315
68	4	cluster	0.6178066668616136
67	2	both	0.7288820265012984
18	14	both	0.6201049837817745
57	6	cluster	0.5896059017603079
69	4	neither	0.620936326604988
51	4	neither	0.6601811707350781
43	5	both	0.6956264252094654
42	19	neither	0.36528200254455767
66	3	neither	0.658825080882152
19	15	cluster	0.577739169710025
42	15	neither	0.44800191048251936
2	11	both	0.7270710199069512
1	8	cluster	0.7374245689319988
41	16	cluster	0.43192577319940845
57	5	neither	0.6239545509148575
19	15	both	0.6044413240239815
55	16	cluster	0.31922923195227065
15	3	neither	0.7286718375718289
37	16	cluster	0.4604731465780979
44	16	neither	0.42210258932002037
27	16	neither	0.5282278722244024
11	13	neither	0.6478859172400113
26	3	both	0.7203664829399674
16	8	neither	0.6803879559236723
58	6	cluster	0.589326736469636
10	8	cluster	0.6981243383971414
19	9	both	0.6674158508532761
64	19	both	0.34592723320026114
31	15	both	0.5616377984530951
50	11	both	0.5609767414573662
43	16	both	0.503904797951485
5	10	neither	0.7091540587886422
40	18	cluster	0.40313500285801507
59	2	cluster	0.7045953852450554
23	9	both	0.6535585128046826
19	12	neither	0.612079862099822
27	16	both	0.5643786555679198
29	8	cluster	0.6310923498468668
25	9	both	0.6607868726449917
43	12	both	0.5616269316091366
37	16	neither	0.454979934656488
2	11	cluster	0.7260558985846842
4	4	both	0.7316401487442707
39	14	neither	0.4901578933270453
21	18	cluster	0.5419405322741975
61	7	cluster	0.5486545807358553
24	9	cluster	0.6316791383538983
42	11	both	0.584495009014204
57	3	cluster	0.6676044472128987
40	4	neither	0.6859326957542973
60	8	cluster	0.5143800457398774
34	9	neither	0.6065919393092007
15	6	both	0.6982919050753358
14	7	cluster	0.6934886263167541
53	7	cluster	0.5658211917764401
12	11	neither	0.6623895899767105
0	11	both	0.7272148760475547
34	5	both	0.704426554293616
60	15	both	0.4326701576326687
56	2	neither	0.7071208123967716
6	2	both	0.7367591482229747
32	18	cluster	0.45657762756783987
13	12	cluster	0.656165759921347
48	2	cluster	0.7214340979684961
66	2	neither	0.6942726383116183
2	10	cluster	0.7278226942460453
69	17	both	0.37161008348226554
24	18	both	0.5558108923358703
1	7	both	0.7424574045934204
20	11	both	0.639807084216667
16	11	cluster	0.6384410631094821
57	13	both	0.49523305793863415
18	17	neither	0.5712006517706826
15	2	neither	0.7394097403437857
32	7	neither	0.6411924322398301
34	4	neither	0.692581787939338
47	2	both	0.7405961880130688
29	10	neither	0.6101951698481443
50	11	neither	0.4986398156071769
61	16	both	0.4134351514908579
47	6	cluster	0.6195412538326801
0	12	both	0.7272148760475547
14	13	cluster	0.6294113995031829
32	10	neither	0.5984522128261892
37	13	cluster	0.5045469838666866
28	5	neither	0.6971977981218382
26	2	cluster	0.7405869847799422
20	4	neither	0.7167944912415163
42	17	neither	0.40402130068577363
2	12	cluster	0.7182773920274708
51	14	neither	0.3996259051611052
21	2	neither	0.7358978316211272
9	18	cluster	0.6199320401665268
31	4	both	0.7139724094982552
69	7	both	0.605710367677175
24	7	cluster	0.6680884746310606
61	5	cluster	0.619761384415705
4	14	cluster	0.7012714109530874
30	16	both	0.5539329866412933
1	10	neither	0.7338584832879232
18	16	neither	0.5794459771636805
5	16	both	0.6707229238896938
11	8	both	0.6933833068390934
33	19	neither	0.4458929906295558
28	8	neither	0.6481570000060316
15	17	cluster	0.5912504844314269
33	19	both	0.495787490061076
16	9	neither	0.6665157580513584
34	2	both	0.7378910080278557
39	10	neither	0.5703715823987977
23	13	cluster	0.5857493307367421
10	4	neither	0.7279102356248118
3	10	both	0.7210462389594451
62	2	cluster	0.7010105326558718
16	13	neither	0.622829446384162
41	6	cluster	0.6345811912670493
67	6	both	0.6373038914999556
46	13	both	0.539027573341619
65	11	both	0.5103753259045474
11	13	cluster	0.6447144764560778
8	5	cluster	0.7285220036019513
31	2	cluster	0.7375000999047227
4	12	neither	0.7021881982459733
68	9	both	0.5507503609607745
8	8	both	0.7014867523403702
65	17	neither	0.22945521977960137
54	16	neither	0.33385787238651615
57	19	neither	0.24366923946240568
42	17	cluster	0.4023774803174587
37	12	both	0.5846633767430351
55	19	both	0.3998110178056625
61	3	neither	0.6652939606347192
54	3	both	0.7171010067653778
18	2	neither	0.7385922545417934
32	3	both	0.7242519842979134
38	19	both	0.48012241275988815
13	9	neither	0.6774792032709893
22	19	cluster	0.5206792344296396
49	8	neither	0.5727908436530116
30	2	cluster	0.7383330257916725
3	16	neither	0.6872006837892978
60	12	both	0.500075309244684
15	16	both	0.600475446570795
54	8	cluster	0.5308281079837835
5	7	cluster	0.7310329228050053
12	15	cluster	0.6210301464317878
67	14	cluster	0.27557095056311637
8	6	cluster	0.7219255343166414
17	3	both	0.7173431568333838
58	19	cluster	0.22546816926076005
1	16	cluster	0.7295969947124529
16	4	cluster	0.715747017369247
3	4	both	0.7375776164850963
5	6	both	0.7271586877136571
49	19	both	0.4039256245780941
30	19	neither	0.4835742222965725
17	14	cluster	0.5975057953554194
26	9	cluster	0.6244305123720028
33	15	neither	0.5061317414880299
4	17	neither	0.6703887568728123
26	10	cluster	0.6116053691426115
54	19	neither	0.2734830671625355
23	19	cluster	0.524690190069531
9	14	neither	0.6545084179481775
33	12	cluster	0.5427261412128856
50	4	cluster	0.6566304966899178
2	13	neither	0.7125962037420396
23	11	cluster	0.6143599966055963
29	5	neither	0.694872169024138
20	17	both	0.5792485981717903
64	6	cluster	0.5727149562406094
28	10	both	0.6359888730567876
32	5	neither	0.6862776105846157
33	15	both	0.5611117132032083
32	14	neither	0.5262586460713151
14	14	both	0.6319676865834386
57	12	cluster	0.40990513479558527
29	19	neither	0.4795053778545583
13	8	neither	0.6906926532814761
44	19	neither	0.3647563609224104
49	18	both	0.4266993923535729
27	12	neither	0.5882095403151748
8	5	both	0.7169519888443677
8	8	cluster	0.7072545248281275
30	18	neither	0.4856508550657112
10	10	neither	0.6813115357021731
23	5	neither	0.70466454796792
19	12	cluster	0.6087213944869732
1	6	both	0.7399732880730966
31	10	cluster	0.5860448501224272
61	10	cluster	0.45272430309367184
55	9	cluster	0.5145448553961118
47	12	neither	0.48662607754438053
59	15	neither	0.3133772468536066
58	19	cluster	0.23087512871581461
58	7	cluster	0.5611531880544922
47	12	both	0.54859590970643
2	3	both	0.7389842732991614
33	14	neither	0.5203048927321491
10	11	neither	0.6774651628557014
65	16	neither	0.25533640590048406
45	3	neither	0.6950967669639526
16	4	neither	0.7216323626610962
45	2	both	0.7405161083255888
65	11	neither	0.4157112538143052
16	3	neither	0.7277416288885175
2	14	cluster	0.721676294124934
28	5	cluster	0.6929378116181314
49	19	cluster	0.29921563568129955
23	8	both	0.6713928404580484
14	7	both	0.6926953176308804
23	6	cluster	0.6851254092046352
13	10	neither	0.6699433183116222
15	2	cluster	0.7416319547177259
24	5	cluster	0.7043646743386265
62	11	both	0.5309829416024912
56	3	cluster	0.6690506924072842
62	2	neither	0.6993898546723665
29	17	neither	0.501015316123728
36	6	neither	0.6544323056009244
10	15	both	0.6434792027026602
21	6	cluster	0.6890618338431864
61	13	neither	0.3822402229416948
69	11	cluster	0.3574840447035025
38	18	neither	0.4253151202138423
61	7	cluster	0.5500284764214122
30	14	cluster	0.5280404497551835
1	14	neither	0.7218011944867001
51	10	cluster	0.5020524041336907
48	19	neither	0.33666526516328327
4	12	both	0.7056035766324152
68	4	both	0.6780770226671595
19	16	cluster	0.5771000233741745
69	13	cluster	0.30618771654402216
12	8	cluster	0.6820801559252194
11	18	neither	0.6056365901406082
27	6	cluster	0.6774949186056405
66	13	both	0.4520182785672479
68	16	neither	0.23117121236425428
17	5	both	0.7095188730503085
69	15	both	0.4035063700794118
10	16	cluster	0.6319454852689417
52	13	neither	0.43689199449617966
40	16	neither	0.4455417414608417
40	6	cluster	0.6402089556115561
44	4	neither	0.6749079901170861
47	6	both	0.6726028564082608
26	10	both	0.6293193376146915
11	16	neither	0.6217475884107808
25	13	cluster	0.5730794691444923
48	11	both	0.5612157048906232
1	14	both	0.7345334187247612
1	18	cluster	0.732128655162742
38	6	neither	0.6509699691241279
45	17	both	0.46280811789710175
68	12	neither	0.36553025744118145
31	11	both	0.6132874561781966
49	19	neither	0.31745725894365384
0	18	neither	0.7272148760475547
42	3	neither	0.7007844572966364
50	5	neither	0.6508078043481965
64	7	cluster	0.5334315249739288
68	11	cluster	0.3734779090874018
29	4	cluster	0.6993527733172965
15	15	cluster	0.6129051047867099
17	10	cluster	0.6517692753856481
41	11	both	0.5820079738642593
19	16	both	0.5886564849333819
68	6	neither	0.5661640772139799
26	2	cluster	0.7404376654610701
6	16	cluster	0.658832508400235
37	3	cluster	0.7027514202859171
28	19	cluster	0.4853676030173291
45	15	cluster	0.40935689988147217
2	5	both	0.7380260526174099
19	4	both	0.7135198739512559
15	18	cluster	0.5846481068682223
17	12	cluster	0.6333763930149902
29	15	neither	0.5334299825233292
38	3	neither	0.7075855301404433
18	13	both	0.6144947244963578
49	16	cluster	0.36558019221355564
9	16	both	0.6406132426365189
1	16	both	0.7354284732433379
62	8	neither	0.5264477718772002
29	8	both	0.6621236784756936
12	6	cluster	0.7088626669418848
39	19	both	0.47529266464678827
62	19	cluster	0.190823527491114
61	4	both	0.6874433690659275
54	18	neither	0.3073306978390749
37	2	both	0.7396801204516532
30	12	cluster	0.5694372456686548
47	4	cluster	0.6637014014882073
17	10	neither	0.6558005622513566
0	9	both	0.7272148760475547
9	11	both	0.6734551692943069
42	17	both	0.4874893381654471
41	13	cluster	0.4854223718618239
3	8	cluster	0.7281275063003668
14	14	both	0.6206371711726851
60	7	neither	0.5571851502954484
3	12	both	0.7097149617907043
21	6	both	0.6954737911386164
63	2	neither	0.6980509689497963
17	17	cluster	0.5726590563386141
43	15	neither	0.43907747147248316
41	5	neither	0.6710462637023168
11	17	cluster	0.6228297661575548
12	5	neither	0.7183161089338677
19	6	cluster	0.6939133266950008
13	6	neither	0.7068823159395982
8	6	both	0.7156103901069819
23	14	cluster	0.5768212959823381
8	7	both	0.7118405603011903
45	7	both	0.6498642698276088
10	5	neither	0.7202427519566469
64	8	cluster	0.4994241044418395
41	7	cluster	0.6143271168497991
62	16	cluster	0.2750867614959287
34	11	cluster	0.5591873152953866
61	16	cluster	0.28075821800114625
44	8	both	0.6312781527176307
58	5	cluster	0.6242494143442691
54	19	cluster	0.254400281216218
51	18	both	0.41980111393985603
36	7	neither	0.6350674158754263
46	7	neither	0.6052357294766325
49	10	both	0.5870473460929961
17	5	cluster	0.711669356100919
13	2	cluster	0.7424705604742744
39	12	both	0.5717049611013373
6	18	both	0.6562937542511638
23	9	neither	0.6469343384968066
52	10	neither	0.514531647489603
4	6	neither	0.7277099749144206
13	8	neither	0.6891298931107545
13	3	both	0.720245796979855
57	11	both	0.5422542897142602
29	2	neither	0.7372104947017881
68	16	cluster	0.21998432737200696
54	6	both	0.6539749925124091
68	7	both	0.6109882666953746
40	9	both	0.6229038421193847
16	16	neither	0.5970285864142014
60	14	both	0.4640635113430919
3	2	cluster	0.7404684289635629
46	15	both	0.479803434846469
48	18	both	0.4458920889239684
20	16	neither	0.5701820361536353
31	2	neither	0.7357053937728502
48	16	both	0.4784643175193393
28	11	cluster	0.5975349818848625
33	17	cluster	0.464007315546529
12	9	cluster	0.6733591741358769
56	8	both	0.6111268790132466
69	8	cluster	0.48091638692616373
62	3	cluster	0.6602399789011832
30	6	both	0.6936374042585152
55	5	neither	0.6350306724981251
8	3	cluster	0.7360510060757451
59	10	both	0.5551932777947214
43	13	both	0.5421986487336226
48	9	cluster	0.5436028197756891
58	10	cluster	0.4644465507192459
9	2	cluster	0.7459890526106371
67	14	neither	0.29574209898845727
68	15	neither	0.2623675972748556
46	13	both	0.5339891712195126
35	2	both	0.737839348000317
69	2	cluster	0.6908945346119489
29	10	neither	0.6087442425511979
58	17	cluster	0.27149475287886143
55	15	cluster	0.3445885817992568
19	13	both	0.613481152422015
35	5	neither	0.6843745221593943
50	3	both	0.7178690563697298
60	11	cluster	0.42124683590508827
64	11	cluster	0.3974820908618648
13	9	cluster	0.6733083347708168
69	3	cluster	0.6465063489404191
12	6	neither	0.7089719108443797
65	8	neither	0.5144473023425266
10	13	neither	0.6538503109111413
25	5	neither	0.7001516260364206
69	12	neither	0.36736540665570067
67	16	cluster	0.22399979078428572
66	12	cluster	0.33354613007471895
17	10	both	0.6650188428170278
44	7	neither	0.6185016496248231
3	11	both	0.7182817627287825
65	9	neither	0.4858342024767927
23	18	both	0.5615372701620066
44	5	both	0.6922981447960199
69	12	both	0.45707614910314065
52	6	both	0.6586906214966797
25	16	cluster	0.5296761915698865
57	14	neither	0.37301483713655426
60	14	neither	0.35524233449257026
65	5	neither	0.6079600488382294
48	4	both	0.7026779389791453
32	6	neither	0.6667481821065202
66	10	cluster	0.40662983820249504
11	3	neither	0.7332568123309622
24	9	cluster	0.6333096371106582
8	8	both	0.7003210061602879
67	6	neither	0.5707756616521751
37	5	both	0.7009962172504068
45	14	both	0.518902543431961
25	15	cluster	0.5484524261040906
22	7	neither	0.6698112581202867
56	9	neither	0.5167794741105424
6	18	neither	0.649780752185122
65	19	both	0.35953831486734733
27	17	neither	0.5108208330287999
43	4	both	0.708234148562366
28	16	cluster	0.5149569644109075
6	2	neither	0.7413991913170691
32	12	both	0.5980824968780339
3	13	neither	0.7005684262562601
41	16	neither	0.44293013698817374
9	3	neither	0.7364562054350478
69	14	both	0.43125814616049735
31	7	cluster	0.6502870087355695
33	16	neither	0.49512653859555866
21	6	neither	0.6901577281237958
0	15	cluster	0.7272148760475547
63	6	cluster	0.5780895915265453
39	13	both	0.5673650083914892
62	8	both	0.5881171579970494
35	7	both	0.6724428373869957
3	2	neither	0.7374287028433557
68	18	both	0.35603103999562474
54	8	both	0.6140270576167851
34	5	cluster	0.6823208230485445
39	10	neither	0.5769741538332313
44	8	neither	0.5980366675175791
32	3	both	0.72428614736578
59	16	both	0.4167683105421419
31	8	neither	0.6313618642495344
58	10	neither	0.48266856512012396
6	5	both	0.7289795784889216
3	6	cluster	0.7333564513752793
51	4	cluster	0.6529118830771707
21	3	both	0.7170610837370613
35	11	cluster	0.5607142396713021
64	5	both	0.6679352899912836
39	15	both	0.5235584152909888
45	4	neither	0.672206198526507
37	2	cluster	0.7327216732177041
53	3	cluster	0.674970678352438
54	5	cluster	0.6352970868693882
57	4	both	0.6911203323529183
32	7	both	0.6761867919590768
59	14	both	0.4519214223748018
23	9	cluster	0.649271721753897
62	10	both	0.545115149119489
29	7	both	0.6820852792638087
67	11	both	0.49068629220445403
25	4	both	0.7133674678490542
10	5	cluster	0.7244818432476173
33	6	cluster	0.6553461810231013
56	9	both	0.5881671054834783
22	11	cluster	0.632522482820626
